TAXA_NAME,stage,stage_code,CRUISE_NAME,STATION,CAST,EVENT_DATE,DAY,MONTH,YEAR,DEPTH,NET_MAX_DEPTH,abundance_staged_10m2,MEAN_LENGTH_UM,MEAN_LENGTH_TYPE,eqn,b,int,LengthType_eqn,Weight_unit_eqn,Weight_type_eqn,weight,PUBLISHED_MEAN_WEIGHT_UM,PUBLISHED_weight_type,PUBLISHED_weight_unit,FINAL_DryWeight_ug,Per_C_DW,convertedCARBON,ESD,biomass_ug,biomass_mg,esd_bins
Metridia lucens,Adult,ZOO_STAGE_000,AT46,4,2,17-Feb-22,17,2,2022,65,65,271.4567472,1443,PL,log DW[ug] = (3.062 * log(PL[um])) -8.073,3.062,-8.073,PL,ug,DW,39.87250359,40.6,DW,ug,39.87250359,48,19.13880172,541.8232106,5195.356861,5.195356861,"(512,1.02e+03]"
Metridia lucens,Adult,ZOO_STAGE_000,EN695,6,2,12-Jan-23,12,1,2023,92,88,530.2602342,1443,PL,log DW[ug] = (3.062 * log(PL[um])) -8.073,3.062,-8.073,PL,ug,DW,39.87250359,40.6,DW,ug,39.87250359,48,19.13880172,541.8232106,10148.54548,10.14854548,"(512,1.02e+03]"
Metridia lucens,Adult,ZOO_STAGE_000,EN668,6,18,20-Jul-21,20,7,2021,90,81.238,799.7184421,1443,PL,log DW[ug] = (3.062 * log(PL[um])) -8.073,3.062,-8.073,PL,ug,DW,39.87250359,40.6,DW,ug,39.87250359,48,19.13880172,541.8232106,15305.6527,15.3056527,"(512,1.02e+03]"
Metridia lucens,Adult,ZOO_STAGE_000,EN687,8,16,01-Aug-22,1,8,2022,134,133,146.7244187,1443,PL,log DW[ug] = (3.062 * log(PL[um])) -8.073,3.062,-8.073,PL,ug,DW,39.87250359,40.6,DW,ug,39.87250359,48,19.13880172,541.8232106,2808.129558,2.808129558,"(512,1.02e+03]"
Metridia lucens,Adult,ZOO_STAGE_000,HRS2303,8,5,03-May-23,4,5,2023,138,113,686.0373564,1443,PL,log DW[ug] = (3.062 * log(PL[um])) -8.073,3.062,-8.073,PL,ug,DW,39.87250359,40.6,DW,ug,39.87250359,48,19.13880172,541.8232106,13129.93294,13.12993294,"(512,1.02e+03]"
Metridia lucens,Adult,ZOO_STAGE_000,EN608,1,1,31-Jan-18,31,1,2018,22,18,99.39560226,1443,PL,log DW[ug] = (3.062 * log(PL[um])) -8.073,3.062,-8.073,PL,ug,DW,39.87250359,40.6,DW,ug,39.87250359,48,19.13880172,541.8232106,1902.312724,1.902312724,"(512,1.02e+03]"
Metridia lucens,Adult,ZOO_STAGE_000,EN706,7,14,10-Aug-23,10,8,2023,122,120.555,9658.521276,1443,PL,log DW[ug] = (3.062 * log(PL[um])) -8.073,3.062,-8.073,PL,ug,DW,39.87250359,40.6,DW,ug,39.87250359,48,19.13880172,541.8232106,184852.5236,184.8525236,"(512,1.02e+03]"
Metridia lucens,Adult,ZOO_STAGE_000,EN608,2,4,01-Feb-18,1,2,2018,48,44,723.9376966,1443,PL,log DW[ug] = (3.062 * log(PL[um])) -8.073,3.062,-8.073,PL,ug,DW,39.87250359,40.6,DW,ug,39.87250359,48,19.13880172,541.8232106,13855.30004,13.85530004,"(512,1.02e+03]"
Metridia lucens,Adult,ZOO_STAGE_000,EN687,10,7,31-Jul-22,31,7,2022,494,160,27.13606764,1443,PL,log DW[ug] = (3.062 * log(PL[um])) -8.073,3.062,-8.073,PL,ug,DW,39.87250359,40.6,DW,ug,39.87250359,48,19.13880172,541.8232106,519.351818,0.519351818,"(512,1.02e+03]"
Metridia lucens,Adult,ZOO_STAGE_000,EN668,5,7,17-Jul-21,17,7,2021,76,70.677,857.9937903,1443,PL,log DW[ug] = (3.062 * log(PL[um])) -8.073,3.062,-8.073,PL,ug,DW,39.87250359,40.6,DW,ug,39.87250359,48,19.13880172,541.8232106,16420.97303,16.42097303,"(512,1.02e+03]"
Metridia lucens,Adult,ZOO_STAGE_000,EN706,5,6,08-Aug-23,8,8,2023,76,71.491,10860.55082,1443,PL,log DW[ug] = (3.062 * log(PL[um])) -8.073,3.062,-8.073,PL,ug,DW,39.87250359,40.6,DW,ug,39.87250359,48,19.13880172,541.8232106,207857.9287,207.8579287,"(512,1.02e+03]"
Metridia lucens,Adult,ZOO_STAGE_000,EN695,5,8,13-Jan-23,13,1,2023,77,74,117.8892448,1443,PL,log DW[ug] = (3.062 * log(PL[um])) -8.073,3.062,-8.073,PL,ug,DW,39.87250359,40.6,DW,ug,39.87250359,48,19.13880172,541.8232106,2256.258882,2.256258882,"(512,1.02e+03]"
Metridia lucens,Adult,ZOO_STAGE_000,EN668,8,15,19-Jul-21,19,7,2021,140,128.508,269.3050633,1443,PL,log DW[ug] = (3.062 * log(PL[um])) -8.073,3.062,-8.073,PL,ug,DW,39.87250359,40.6,DW,ug,39.87250359,48,19.13880172,541.8232106,5154.176209,5.154176209,"(512,1.02e+03]"
Metridia lucens,Adult,ZOO_STAGE_000,AR63,7,7,28-Nov-21,28,11,2021,125,119,697.5481831,1443,PL,log DW[ug] = (3.062 * log(PL[um])) -8.073,3.062,-8.073,PL,ug,DW,39.87250359,40.6,DW,ug,39.87250359,48,19.13880172,541.8232106,13350.23637,13.35023637,"(512,1.02e+03]"
Metridia lucens,Adult,ZOO_STAGE_000,EN668,11,11,18-Jul-21,18,7,2021,1578,202.989,46.231712,1443,PL,log DW[ug] = (3.062 * log(PL[um])) -8.073,3.062,-8.073,PL,ug,DW,39.87250359,40.6,DW,ug,39.87250359,48,19.13880172,541.8232106,884.8195693,0.884819569,"(512,1.02e+03]"
Metridia lucens,Adult,ZOO_STAGE_000,EN668,4,5,17-Jul-21,17,7,2021,65,60.673,2042.481387,1443,PL,log DW[ug] = (3.062 * log(PL[um])) -8.073,3.062,-8.073,PL,ug,DW,39.87250359,40.6,DW,ug,39.87250359,48,19.13880172,541.8232106,39090.6463,39.0906463,"(512,1.02e+03]"
Metridia lucens,Adult,ZOO_STAGE_000,HRS2303,6,9,04-May-23,3,5,2023,85,59,1117.02344,1443,PL,log DW[ug] = (3.062 * log(PL[um])) -8.073,3.062,-8.073,PL,ug,DW,39.87250359,40.6,DW,ug,39.87250359,48,19.13880172,541.8232106,21378.49014,21.37849014,"(512,1.02e+03]"
Metridia lucens,Adult,ZOO_STAGE_000,EN617,6,12,22-Jul-18,22,7,2018,91,79,10273.97565,1443,PL,log DW[ug] = (3.062 * log(PL[um])) -8.073,3.062,-8.073,PL,ug,DW,39.87250359,40.6,DW,ug,39.87250359,48,19.13880172,541.8232106,196631.5828,196.6315828,"(512,1.02e+03]"
Metridia lucens,Adult,ZOO_STAGE_000,AT46,5,3,17-Feb-22,17,2,2022,76,63,247.811454,1443,PL,log DW[ug] = (3.062 * log(PL[um])) -8.073,3.062,-8.073,PL,ug,DW,39.87250359,40.6,DW,ug,39.87250359,48,19.13880172,541.8232106,4742.814283,4.742814283,"(512,1.02e+03]"
Metridia lucens,Adult,ZOO_STAGE_000,EN608,7,23,04-Feb-18,4,2,2018,125,104,8107.074146,1443,PL,log DW[ug] = (3.062 * log(PL[um])) -8.073,3.062,-8.073,PL,ug,DW,39.87250359,40.6,DW,ug,39.87250359,48,19.13880172,541.8232106,155159.6846,155.1596846,"(512,1.02e+03]"
Metridia lucens,Adult,ZOO_STAGE_000,EN668,10,8,18-Jul-21,18,7,2021,533,196.617,1681.600663,1443,PL,log DW[ug] = (3.062 * log(PL[um])) -8.073,3.062,-8.073,PL,ug,DW,39.87250359,40.6,DW,ug,39.87250359,48,19.13880172,541.8232106,32183.82167,32.18382167,"(512,1.02e+03]"
Metridia lucens,Adult,ZOO_STAGE_000,AT46,11,7,17-Feb-22,17,2,2022,NA,175,16.23455217,1443,PL,log DW[ug] = (3.062 * log(PL[um])) -8.073,3.062,-8.073,PL,ug,DW,39.87250359,40.6,DW,ug,39.87250359,48,19.13880172,541.8232106,310.7098751,0.310709875,"(512,1.02e+03]"
Metridia lucens,Adult,ZOO_STAGE_000,HRS2303,5,3,03-May-23,3,5,2023,75,73,3785.415202,1443,PL,log DW[ug] = (3.062 * log(PL[um])) -8.073,3.062,-8.073,PL,ug,DW,39.87250359,40.6,DW,ug,39.87250359,48,19.13880172,541.8232106,72448.31098,72.44831098,"(512,1.02e+03]"
Metridia lucens,Adult,ZOO_STAGE_000,EN695,7,7,12-Jan-23,12,1,2023,121,89,22.49125051,1443,PL,log DW[ug] = (3.062 * log(PL[um])) -8.073,3.062,-8.073,PL,ug,DW,39.87250359,40.6,DW,ug,39.87250359,48,19.13880172,541.8232106,430.455584,0.430455584,"(512,1.02e+03]"
Metridia lucens,Adult,ZOO_STAGE_000,EN608,3,5,01-Feb-18,1,2,2018,55,54,4288.70585,1443,PL,log DW[ug] = (3.062 * log(PL[um])) -8.073,3.062,-8.073,PL,ug,DW,39.87250359,40.6,DW,ug,39.87250359,48,19.13880172,541.8232106,82080.6909,82.0806909,"(512,1.02e+03]"
Metridia lucens,Adult,ZOO_STAGE_000,AT46,6,6,17-Feb-22,17,2,2022,94,83,990.6998963,1443,PL,log DW[ug] = (3.062 * log(PL[um])) -8.073,3.062,-8.073,PL,ug,DW,39.87250359,40.6,DW,ug,39.87250359,48,19.13880172,541.8232106,18960.80888,18.96080888,"(512,1.02e+03]"
Metridia lucens,Adult,ZOO_STAGE_000,HRS2303,9,6,03-May-23,4,5,2023,207,182,3073.584078,1443,PL,log DW[ug] = (3.062 * log(PL[um])) -8.073,3.062,-8.073,PL,ug,DW,39.87250359,40.6,DW,ug,39.87250359,48,19.13880172,541.8232106,58824.71625,58.82471625,"(512,1.02e+03]"
Metridia lucens,Adult,ZOO_STAGE_000,EN617,7,13,22-Jul-18,22,7,2018,124,106,115963.489,1443,PL,log DW[ug] = (3.062 * log(PL[um])) -8.073,3.062,-8.073,PL,ug,DW,39.87250359,40.6,DW,ug,39.87250359,48,19.13880172,541.8232106,2219402.223,2219.402223,"(512,1.02e+03]"
Metridia lucens,Adult,ZOO_STAGE_000,EN706,2,2,08-Aug-23,8,8,2023,45,37.053,1353.505276,1443,PL,log DW[ug] = (3.062 * log(PL[um])) -8.073,3.062,-8.073,PL,ug,DW,39.87250359,40.6,DW,ug,39.87250359,48,19.13880172,541.8232106,25904.46911,25.90446911,"(512,1.02e+03]"
Metridia lucens,Adult,ZOO_STAGE_000,AT46,9,12,19-Feb-22,19,2,2022,155,84,66.81216582,1443,PL,log DW[ug] = (3.062 * log(PL[um])) -8.073,3.062,-8.073,PL,ug,DW,39.87250359,40.6,DW,ug,39.87250359,48,19.13880172,541.8232106,1278.704794,1.278704794,"(512,1.02e+03]"
Metridia lucens,Adult,ZOO_STAGE_000,EN687,7,21,02-Aug-22,2,8,2022,126,123,146.8169153,1443,PL,log DW[ug] = (3.062 * log(PL[um])) -8.073,3.062,-8.073,PL,ug,DW,39.87250359,40.6,DW,ug,39.87250359,48,19.13880172,541.8232106,2809.899831,2.809899831,"(512,1.02e+03]"
Metridia lucens,Adult,ZOO_STAGE_000,HRS2303,4,10,04-May-23,3,5,2023,60,53,39238.5792,1443,PL,log DW[ug] = (3.062 * log(PL[um])) -8.073,3.062,-8.073,PL,ug,DW,39.87250359,40.6,DW,ug,39.87250359,48,19.13880172,541.8232106,750979.3873,750.9793873,"(512,1.02e+03]"
Metridia lucens,Adult,ZOO_STAGE_000,EN695,3,10,13-Jan-23,13,1,2023,54,44,78.85254979,1443,PL,log DW[ug] = (3.062 * log(PL[um])) -8.073,3.062,-8.073,PL,ug,DW,39.87250359,40.6,DW,ug,39.87250359,48,19.13880172,541.8232106,1509.143316,1.509143316,"(512,1.02e+03]"
Metridia lucens,Adult,ZOO_STAGE_000,EN706,10,10,10-Aug-23,10,8,2023,450,205.287,2901.820158,1443,PL,log DW[ug] = (3.062 * log(PL[um])) -8.073,3.062,-8.073,PL,ug,DW,39.87250359,40.6,DW,ug,39.87250359,48,19.13880172,541.8232106,55537.36063,55.53736063,"(512,1.02e+03]"
Metridia lucens,Adult,ZOO_STAGE_000,EN668,7,17,20-Jul-21,20,7,2021,130,123.697,34.44775399,1443,PL,log DW[ug] = (3.062 * log(PL[um])) -8.073,3.062,-8.073,PL,ug,DW,39.87250359,40.6,DW,ug,39.87250359,48,19.13880172,541.8232106,659.2887334,0.659288733,"(512,1.02e+03]"
Metridia lucens,Adult,ZOO_STAGE_000,EN608,11,19,03-Feb-18,3,2,2018,1650,195,252.4570565,1443,PL,log DW[ug] = (3.062 * log(PL[um])) -8.073,3.062,-8.073,PL,ug,DW,39.87250359,40.6,DW,ug,39.87250359,48,19.13880172,541.8232106,4831.725548,4.831725548,"(512,1.02e+03]"
Metridia lucens,Adult,ZOO_STAGE_000,EN608,6,12,02-Feb-18,2,2,2018,95,93,5583.777775,1443,PL,log DW[ug] = (3.062 * log(PL[um])) -8.073,3.062,-8.073,PL,ug,DW,39.87250359,40.6,DW,ug,39.87250359,48,19.13880172,541.8232106,106866.8157,106.8668157,"(512,1.02e+03]"
Metridia lucens,Adult,ZOO_STAGE_000,EN706,9,13,10-Aug-23,10,8,2023,212,204.692,648.453349,1443,PL,log DW[ug] = (3.062 * log(PL[um])) -8.073,3.062,-8.073,PL,ug,DW,39.87250359,40.6,DW,ug,39.87250359,48,19.13880172,541.8232106,12410.62007,12.41062007,"(512,1.02e+03]"
Metridia lucens,Adult,ZOO_STAGE_000,EN617,9,17,22-Jul-18,22,7,2018,147,115,7689.704436,1443,PL,log DW[ug] = (3.062 * log(PL[um])) -8.073,3.062,-8.073,PL,ug,DW,39.87250359,40.6,DW,ug,39.87250359,48,19.13880172,541.8232106,147171.7285,147.1717285,"(512,1.02e+03]"
Metridia lucens,Adult,ZOO_STAGE_000,EN706,6,19,11-Aug-23,11,8,2023,93,88.636,10333.55043,1443,PL,log DW[ug] = (3.062 * log(PL[um])) -8.073,3.062,-8.073,PL,ug,DW,39.87250359,40.6,DW,ug,39.87250359,48,19.13880172,541.8232106,197771.7728,197.7717728,"(512,1.02e+03]"
Metridia lucens,Adult,ZOO_STAGE_000,EN617,4,8,21-Jul-18,21,7,2018,65,62,2974.707861,1443,PL,log DW[ug] = (3.062 * log(PL[um])) -8.073,3.062,-8.073,PL,ug,DW,39.87250359,40.6,DW,ug,39.87250359,48,19.13880172,541.8232106,56932.34394,56.93234394,"(512,1.02e+03]"
Metridia lucens,Adult,ZOO_STAGE_000,EN617,5,9,21-Jul-18,21,7,2018,76,62,3392.627362,1443,PL,log DW[ug] = (3.062 * log(PL[um])) -8.073,3.062,-8.073,PL,ug,DW,39.87250359,40.6,DW,ug,39.87250359,48,19.13880172,541.8232106,64930.82241,64.93082241,"(512,1.02e+03]"
Metridia lucens,Adult,ZOO_STAGE_000,EN608,5,9,02-Feb-18,2,2,2018,78,77,5219.002904,1443,PL,log DW[ug] = (3.062 * log(PL[um])) -8.073,3.062,-8.073,PL,ug,DW,39.87250359,40.6,DW,ug,39.87250359,48,19.13880172,541.8232106,99885.46176,99.88546176,"(512,1.02e+03]"
Metridia lucens,Adult,ZOO_STAGE_000,EN706,8,15,11-Aug-23,11,8,2023,139,132.572,1432.330493,1443,PL,log DW[ug] = (3.062 * log(PL[um])) -8.073,3.062,-8.073,PL,ug,DW,39.87250359,40.6,DW,ug,39.87250359,48,19.13880172,541.8232106,27413.08931,27.41308931,"(512,1.02e+03]"
Metridia lucens,Adult,ZOO_STAGE_000,EN695,4,9,13-Jan-23,13,1,2023,60,50,137.9013144,1443,PL,log DW[ug] = (3.062 * log(PL[um])) -8.073,3.062,-8.073,PL,ug,DW,39.87250359,40.6,DW,ug,39.87250359,48,19.13880172,541.8232106,2639.265913,2.639265913,"(512,1.02e+03]"
Metridia lucens,Adult,ZOO_STAGE_000,EN617,8,14,22-Jul-18,22,7,2018,132,121,38868.55694,1443,PL,log DW[ug] = (3.062 * log(PL[um])) -8.073,3.062,-8.073,PL,ug,DW,39.87250359,40.6,DW,ug,39.87250359,48,19.13880172,541.8232106,743897.6046,743.8976046,"(512,1.02e+03]"
Metridia lucens,Adult,ZOO_STAGE_000,EN608,4,8,01-Feb-18,1,2,2018,67,64,2087.047352,1443,PL,log DW[ug] = (3.062 * log(PL[um])) -8.073,3.062,-8.073,PL,ug,DW,39.87250359,40.6,DW,ug,39.87250359,48,19.13880172,541.8232106,39943.58545,39.94358545,"(512,1.02e+03]"
Metridia lucens,Adult,ZOO_STAGE_000,EN687,9,13,01-Aug-22,1,8,2022,150,132,103.6178679,1443,PL,log DW[ug] = (3.062 * log(PL[um])) -8.073,3.062,-8.073,PL,ug,DW,39.87250359,40.6,DW,ug,39.87250359,48,19.13880172,541.8232106,1983.121829,1.983121829,"(512,1.02e+03]"
Metridia lucens,Adult,ZOO_STAGE_000,HRS2303,3,11,04-May-23,3,5,2023,50,41,1248.943943,1443,PL,log DW[ug] = (3.062 * log(PL[um])) -8.073,3.062,-8.073,PL,ug,DW,39.87250359,40.6,DW,ug,39.87250359,48,19.13880172,541.8232106,23903.29048,23.90329048,"(512,1.02e+03]"
Metridia lucens,Adult,ZOO_STAGE_000,EN608,10,21,03-Feb-18,3,2,2018,460,210,2758.204581,1443,PL,log DW[ug] = (3.062 * log(PL[um])) -8.073,3.062,-8.073,PL,ug,DW,39.87250359,40.6,DW,ug,39.87250359,48,19.13880172,541.8232106,52788.73059,52.78873059,"(512,1.02e+03]"
Metridia lucens,Adult,ZOO_STAGE_000,EN668,3,21,21-Jul-21,21,7,2021,54,51,5.131674701,1443,PL,log DW[ug] = (3.062 * log(PL[um])) -8.073,3.062,-8.073,PL,ug,DW,39.87250359,40.6,DW,ug,39.87250359,48,19.13880172,541.8232106,98.2141046,0.098214105,"(512,1.02e+03]"
Metridia lucens,Adult,ZOO_STAGE_000,EN706,4,5,08-Aug-23,8,8,2023,66,26.69,856.8648106,1443,PL,log DW[ug] = (3.062 * log(PL[um])) -8.073,3.062,-8.073,PL,ug,DW,39.87250359,40.6,DW,ug,39.87250359,48,19.13880172,541.8232106,16399.36571,16.39936571,"(512,1.02e+03]"
Metridia lucens,Adult,ZOO_STAGE_000,EN687,6,18,02-Aug-22,2,8,2022,94,77,121.7803832,1443,PL,log DW[ug] = (3.062 * log(PL[um])) -8.073,3.062,-8.073,PL,ug,DW,39.87250359,40.6,DW,ug,39.87250359,48,19.13880172,541.8232106,2330.730609,2.330730609,"(512,1.02e+03]"
Metridia lucens,Adult,ZOO_STAGE_000,EN617,10,18,22-Jul-18,22,7,2018,161,167,339.9847948,1443,PL,log DW[ug] = (3.062 * log(PL[um])) -8.073,3.062,-8.073,PL,ug,DW,39.87250359,40.6,DW,ug,39.87250359,48,19.13880172,541.8232106,6506.901577,6.506901577,"(512,1.02e+03]"
Metridia lucens,CI,ZOO_STAGE_020,EN608,6,12,02-Feb-18,2,2,2018,95,93,1116.755555,410,PL,log DW[ug] = (3.062 * log(PL[um])) -8.073,3.062,-8.073,PL,ug,DW,0.845948976,0.8,DW,ug,0.845948976,48,0.406055509,149.9965119,453.4647449,0.453464745,"[128,256]"
Metridia lucens,CI,ZOO_STAGE_020,EN608,11,19,03-Feb-18,3,2,2018,1650,195,504.914113,410,PL,log DW[ug] = (3.062 * log(PL[um])) -8.073,3.062,-8.073,PL,ug,DW,0.845948976,0.8,DW,ug,0.845948976,48,0.406055509,149.9965119,205.023157,0.205023157,"[128,256]"
Metridia lucens,CI,ZOO_STAGE_020,EN706,5,6,08-Aug-23,8,8,2023,76,71.491,775.7536299,410,PL,log DW[ug] = (3.062 * log(PL[um])) -8.073,3.062,-8.073,PL,ug,DW,0.845948976,0.8,DW,ug,0.845948976,48,0.406055509,149.9965119,314.9990348,0.314999035,"[128,256]"
Metridia lucens,CI,ZOO_STAGE_020,EN706,8,15,11-Aug-23,11,8,2023,139,132.572,110.1792687,410,PL,log DW[ug] = (3.062 * log(PL[um])) -8.073,3.062,-8.073,PL,ug,DW,0.845948976,0.8,DW,ug,0.845948976,48,0.406055509,149.9965119,44.73889901,0.044738899,"[128,256]"
Metridia lucens,CIV,ZOO_STAGE_023,EN608,6,12,02-Feb-18,2,2,2018,95,93,16192.95555,900,PL,log DW[ug] = (3.062 * log(PL[um])) -8.073,3.062,-8.073,PL,ug,DW,9.394865433,10.8,DW,ug,9.394865433,48,4.509535408,334.6544657,73022.7064,73.0227064,"(256,512]"
Metridia lucens,CIV,ZOO_STAGE_023,EN617,3,5,21-Jul-18,21,7,2018,50,49,3759.938254,900,PL,log DW[ug] = (3.062 * log(PL[um])) -8.073,3.062,-8.073,PL,ug,DW,9.394865433,10.8,DW,ug,9.394865433,48,4.509535408,334.6544657,16955.57469,16.95557469,"(256,512]"
Metridia lucens,CIV,ZOO_STAGE_023,HRS2303,5,3,03-May-23,3,5,2023,75,73,4326.188802,900,PL,log DW[ug] = (3.062 * log(PL[um])) -8.073,3.062,-8.073,PL,ug,DW,9.394865433,10.8,DW,ug,9.394865433,48,4.509535408,334.6544657,19509.10158,19.50910158,"(256,512]"
Metridia lucens,CIV,ZOO_STAGE_023,EN695,6,2,12-Jan-23,12,1,2023,92,88,198.8475878,900,PL,log DW[ug] = (3.062 * log(PL[um])) -8.073,3.062,-8.073,PL,ug,DW,9.394865433,10.8,DW,ug,9.394865433,48,4.509535408,334.6544657,896.7102382,0.896710238,"(256,512]"
Metridia lucens,CIV,ZOO_STAGE_023,EN668,8,15,19-Jul-21,19,7,2021,140,128.508,38.4721519,900,PL,log DW[ug] = (3.062 * log(PL[um])) -8.073,3.062,-8.073,PL,ug,DW,9.394865433,10.8,DW,ug,9.394865433,48,4.509535408,334.6544657,173.4915312,0.173491531,"(256,512]"
Metridia lucens,CIV,ZOO_STAGE_023,EN668,5,7,17-Jul-21,17,7,2021,76,70.677,65.99952233,900,PL,log DW[ug] = (3.062 * log(PL[um])) -8.073,3.062,-8.073,PL,ug,DW,9.394865433,10.8,DW,ug,9.394865433,48,4.509535408,334.6544657,297.6271829,0.297627183,"(256,512]"
Metridia lucens,CIV,ZOO_STAGE_023,HRS2303,6,9,04-May-23,3,5,2023,85,59,1303.194014,900,PL,log DW[ug] = (3.062 * log(PL[um])) -8.073,3.062,-8.073,PL,ug,DW,9.394865433,10.8,DW,ug,9.394865433,48,4.509535408,334.6544657,5876.799548,5.876799548,"(256,512]"
Metridia lucens,CIV,ZOO_STAGE_023,AR63,7,7,28-Nov-21,28,11,2021,125,119,697.5481831,900,PL,log DW[ug] = (3.062 * log(PL[um])) -8.073,3.062,-8.073,PL,ug,DW,9.394865433,10.8,DW,ug,9.394865433,48,4.509535408,334.6544657,3145.61823,3.14561823,"(256,512]"
Metridia lucens,CIV,ZOO_STAGE_023,EN668,9,14,19-Jul-21,19,7,2021,147,140.488,318.3512303,900,PL,log DW[ug] = (3.062 * log(PL[um])) -8.073,3.062,-8.073,PL,ug,DW,9.394865433,10.8,DW,ug,9.394865433,48,4.509535408,334.6544657,1435.616145,1.435616145,"(256,512]"
Metridia lucens,CIV,ZOO_STAGE_023,EN617,8,14,22-Jul-18,22,7,2018,132,121,11858.20381,900,PL,log DW[ug] = (3.062 * log(PL[um])) -8.073,3.062,-8.073,PL,ug,DW,9.394865433,10.8,DW,ug,9.394865433,48,4.509535408,334.6544657,53474.98997,53.47498997,"(256,512]"
Metridia lucens,CIV,ZOO_STAGE_023,EN617,4,8,21-Jul-18,21,7,2018,65,62,5949.415723,900,PL,log DW[ug] = (3.062 * log(PL[um])) -8.073,3.062,-8.073,PL,ug,DW,9.394865433,10.8,DW,ug,9.394865433,48,4.509535408,334.6544657,26829.10086,26.82910086,"(256,512]"
Metridia lucens,CIV,ZOO_STAGE_023,EN706,5,6,08-Aug-23,8,8,2023,76,71.491,1551.50726,900,PL,log DW[ug] = (3.062 * log(PL[um])) -8.073,3.062,-8.073,PL,ug,DW,9.394865433,10.8,DW,ug,9.394865433,48,4.509535408,334.6544657,6996.576924,6.996576924,"(256,512]"
Metridia lucens,CIV,ZOO_STAGE_023,EN706,8,15,11-Aug-23,11,8,2023,139,132.572,110.1792687,900,PL,log DW[ug] = (3.062 * log(PL[um])) -8.073,3.062,-8.073,PL,ug,DW,9.394865433,10.8,DW,ug,9.394865433,48,4.509535408,334.6544657,496.8573135,0.496857314,"(256,512]"
Metridia lucens,CIV,ZOO_STAGE_023,EN617,6,12,22-Jul-18,22,7,2018,91,79,1284.246956,900,PL,log DW[ug] = (3.062 * log(PL[um])) -8.073,3.062,-8.073,PL,ug,DW,9.394865433,10.8,DW,ug,9.394865433,48,4.509535408,334.6544657,5791.35712,5.79135712,"(256,512]"
Metridia lucens,CIV,ZOO_STAGE_023,EN706,2,2,08-Aug-23,8,8,2023,45,37.053,2707.010552,900,PL,log DW[ug] = (3.062 * log(PL[um])) -8.073,3.062,-8.073,PL,ug,DW,9.394865433,10.8,DW,ug,9.394865433,48,4.509535408,334.6544657,12207.35993,12.20735993,"(256,512]"
Metridia lucens,CIV,ZOO_STAGE_023,EN706,7,14,10-Aug-23,10,8,2023,122,120.555,3104.524696,900,PL,log DW[ug] = (3.062 * log(PL[um])) -8.073,3.062,-8.073,PL,ug,DW,9.394865433,10.8,DW,ug,9.394865433,48,4.509535408,334.6544657,13999.96404,13.99996404,"(256,512]"
Metridia lucens,CIV,ZOO_STAGE_023,EN706,3,20,11-Aug-23,11,8,2023,55,50.048,3036.352525,900,PL,log DW[ug] = (3.062 * log(PL[um])) -8.073,3.062,-8.073,PL,ug,DW,9.394865433,10.8,DW,ug,9.394865433,48,4.509535408,334.6544657,13692.53922,13.69253922,"(256,512]"
Metridia lucens,CIV,ZOO_STAGE_023,EN687,7,21,02-Aug-22,2,8,2022,126,123,381.7239797,900,PL,log DW[ug] = (3.062 * log(PL[um])) -8.073,3.062,-8.073,PL,ug,DW,9.394865433,10.8,DW,ug,9.394865433,48,4.509535408,334.6544657,1721.397803,1.721397803,"(256,512]"
Metridia lucens,CIV,ZOO_STAGE_023,EN668,6,18,20-Jul-21,20,7,2021,90,81.238,199.9296105,900,PL,log DW[ug] = (3.062 * log(PL[um])) -8.073,3.062,-8.073,PL,ug,DW,9.394865433,10.8,DW,ug,9.394865433,48,4.509535408,334.6544657,901.5896578,0.901589658,"(256,512]"
Metridia lucens,CIV,ZOO_STAGE_023,HRS2303,4,10,04-May-23,3,5,2023,60,53,13079.5264,900,PL,log DW[ug] = (3.062 * log(PL[um])) -8.073,3.062,-8.073,PL,ug,DW,9.394865433,10.8,DW,ug,9.394865433,48,4.509535408,334.6544657,58982.58743,58.98258743,"(256,512]"
Metridia lucens,CIV,ZOO_STAGE_023,EN617,9,17,22-Jul-18,22,7,2018,147,115,1003.004926,900,PL,log DW[ug] = (3.062 * log(PL[um])) -8.073,3.062,-8.073,PL,ug,DW,9.394865433,10.8,DW,ug,9.394865433,48,4.509535408,334.6544657,4523.08623,4.52308623,"(256,512]"
Metridia lucens,CIV,ZOO_STAGE_023,AT46,5,3,17-Feb-22,17,2,2022,76,63,619.528635,900,PL,log DW[ug] = (3.062 * log(PL[um])) -8.073,3.062,-8.073,PL,ug,DW,9.394865433,10.8,DW,ug,9.394865433,48,4.509535408,334.6544657,2793.786316,2.793786316,"(256,512]"
Metridia lucens,CIV,ZOO_STAGE_023,HRS2303,8,5,03-May-23,4,5,2023,138,113,1372.074713,900,PL,log DW[ug] = (3.062 * log(PL[um])) -8.073,3.062,-8.073,PL,ug,DW,9.394865433,10.8,DW,ug,9.394865433,48,4.509535408,334.6544657,6187.4195,6.1874195,"(256,512]"
Metridia lucens,CIV,ZOO_STAGE_023,EN668,4,5,17-Jul-21,17,7,2021,65,60.673,226.9423764,900,PL,log DW[ug] = (3.062 * log(PL[um])) -8.073,3.062,-8.073,PL,ug,DW,9.394865433,10.8,DW,ug,9.394865433,48,4.509535408,334.6544657,1023.404682,1.023404682,"(256,512]"
